Dateiname	Sprachtyp	Level	URL	Verfasser_in 	Datum	Herausgeber_in	Überprüfung	Siegel	URL_Standard	Dateiname_Standard	Verfasser_in_Standard	Lizenz	Korpus	Textsorte	Herausgeber_in_anno	Kommentar_Textsorte
p_30_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/der-saisonkalender/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/nachhaltiger-konsum/orientierung-beim-einkauf/der-saisonkalender/saisonzeiten-bei-obst-und-gemuese/	p_30_standard	Jürgen Beckhoff	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_31_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/schnelle-kueche/	Barbara Mounier/Klar & Deutlich - Agentur für Einfache Sprache	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/fertigprodukte-selber-machen/	p_31_standard	Melanie Kirk-Mechtel	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_32_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/verpackungsmuell-vermeiden/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/nachhaltiger-konsum/orientierung-beim-einkauf/verpackungsmuell-vermeiden/	p_32_standard	Julia Icking	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_33_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/klimatipps/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache 	2019	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/nachhaltiger-konsum/orientierung-beim-einkauf/ernaehrung-und-klimaschutz/	p_33_standard	Britta Klein	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_34_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/energy-drinks/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/lebensmittel/trendlebensmittel/energydrinks/	p_34_standard	Dr. Christina Rempe, Hedda Thielking, Gesa Maschkowski	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_35_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/fertigprodukte/	Barbara Mounier/Klar & Deutlich - Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/lebensmittel/einkauf-und-kennzeichnung/convenience/convenience-produkte-im-alltag/	p_35_standard	Verena Dorloff	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_36_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/allergenkennzeichnung/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache 	2019	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/lebensmittel/einkauf-und-kennzeichnung/kennzeichnung/allergenkennzeichnung/	p_36_standard	Sonja Lämmel, Gesa Maschkowski, Dr. Christina Rempe	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_37_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/haltbarkeit/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache 	2019	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/service/news/aktuelle-meldungen/news-archiv/meldungen-2018/maerz/haltbarkeit-von-lebensmitteln/	p_37_standard	NA	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_38_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/schnelle-kueche/	Barbara Mounier/Klar & Deutlich - Agentur für Einfache Sprache	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/fertigprodukte-selber-machen/	p_38_standard	Melanie Kirk-Mechtel	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_39_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/meal-prepping/	Frauke Diebold Napierala/Klar & Deutlich - Agentur für Einfache Sprache	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/meal-prepping/	p_39_standard	Hannah Schon	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_40_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/lagerung/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache 	2019	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/lebensmittel-richtig-lagern/	p_40_standard	Heike Rapp	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_41_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/zubereitung/	Barbara Mounier/Klar & Deutlich - Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/lebensmittel/zubereitung/lebensmittel-garen/	p_41_standard	Anneke Schülein, Julia Schaechtele	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_42_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/fertigprodukte/	Barbara Mounier/Klar & Deutlich - Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/lebensmittel/einkauf-und-kennzeichnung/convenience/convenience-produkte-im-alltag/	p_42_standard	Verena Dorloff	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_43_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/essen-und-stress/	Frauke Diebold-Napierala/Klar & Deutlich - Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/ernaehrung/ernaehrungswissen/gesundheit/wie-emotionen-unser-essen-beeinflussen/	p_43_standard	Nadia Röwe	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_44_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/die-ernaehrungspyramide-1/	Barbara Mounier/Klar & Deutlich - Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/ernaehrung/die-ernaehrungspyramide/die-ernaehrungspyramide-eine-fuer-alle/	p_44_standard	Harald Seitz	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_45_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/portionsgroessen/	Barbara Mounier/Klar & Deutlich – Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/ernaehrung/die-ernaehrungspyramide/die-ernaehrungspyramide-eine-fuer-alle/ernaehrungspyramide-wie-gross-ist-eine-portion/	p_45_standard	BZfE 	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_46_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/vegan-essen/	Frauke Diebold-Napierala/Klar & Deutlich – Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/lebensmittel/trendlebensmittel/vegane-lebensmittel/	p_46_standard	Hedda Thielking, Dr. Christina Rempe	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_49_plain	Einfach	A2/B1	https://www.bzfe.de/einfache-sprache/wenn-kinder-kein-gemuese-essen/	Frauke Napierala/Klar und Deutlich/Agentur für Einfache Sprache 	2020	Bundeszentrum für Ernährung	NA	NA	https://www.bzfe.de/ernaehrung/ernaehrungswissen/in-bestimmten-lebensphasen/wenn-kinder-kein-gemuese-moegen/	p_49_standard	 Dr. Claudia Müller 	CC	Regina Stodden	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_50_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/311082/antisemitismus/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17081/antisemitismus/	p_50_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_51_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249811/asyl/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2018	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17105/asyl/	p_51_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_52_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249814/bevoelkerung/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17185/bevoelkerung/	p_52_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_53_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/286915/binnenmarkt/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2019	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17190/binnenmarkt/	p_53_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_54_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/281133/briefwahl/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17204/briefwahl/	p_54_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_55_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249818/buergermeister-buergermeisterin/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17271/buergermeister-buergermeisterin/	p_55_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_56_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249820/buergerrechte/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17273/buergerrechte/	p_56_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_57_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249822/bundeskabinett/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17226/bundeskabinett/	p_57_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_58_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249823/bundeskanzler-bundeskanzlerin/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17227/bundeskanzler-bundeskanzlerin/	p_58_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_59_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249824/bundesland/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17230/bundesland/	p_59_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_60_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249825/bundesminister-bundesministerin/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17233/bundesminister-bundesministerin/	p_60_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_61_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249828/bundesrat/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17237/bundesrat/	p_61_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_62_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249829/bundesregierung/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17241/bundesregierung/	p_62_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_63_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250138/bundesstaat/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17246/bundesstaat/	p_63_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_64_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249831/bundestag/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17250/bundestag/	p_64_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_65_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249834/bundesversammlung/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17258/bundesversammlung/	p_65_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_66_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/303045/datenschutz/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17308/datenschutz/	p_66_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_67_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249836/demokratie/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17321/demokratie/	p_67_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_68_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249837/demonstration/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2018	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17325/demonstration/	p_68_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_69_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249843/diktatur/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17359/diktatur/	p_69_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_70_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249846/erststimme/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17417/erststimme/	p_70_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_71_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249849/europaeische-kommission/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296325/europaeische-kommission/	p_71_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_72_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249851/europaeischer-rat/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17449/europaeischer-rat/	p_72_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_73_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249847/euro/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17425/euro/	p_73_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_74_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249854/exekutive/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17471/exekutive/	p_74_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_75_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249858/fraktion/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17499/fraktion/	p_75_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
